measurement_condition_key	hard_within_source_conflict	rows	record_ids	source_ids	targets_json	interpretation
MLMEASURE1:e4591a03464c47039759d6e9	true	4	PV13:5bd7b3255abac266cc85de45;PV13:dd0fdeb7fbd57a2a7fe4bcb0;PV13:e1d7a5a646ebfce2bfe84f70;PV13:fb0017d9c02b9f1fd37065c7	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""0.322219294734"",""="",""""],[""0.462397997899"",""="",""""],[""0.732393759823"",""="",""""],[""0.785329835011"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e45f6ee20f5431f12b34417e	true	2	PV13:84110deaab1b7e8af9b138da;PV13:d630092e1986878e8bd97a02	CycPeptMPDB	"[[""-5.49"",""="",""""],[""-6.3"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e49bf428cc4200a8dfde2976	true	5	PV13:0360c676ef2d3c8c477c76e2;PV13:06b23b0903386b35a1c2af26;PV13:103925a3a034b0340dce122e;PV13:6f8914455f093cd1449cb538;PV13:b40817b078b4cc6c1ca90deb	NIST ThermoML	"[[""-1.82973828461"",""="",""""],[""-1.83564714422"",""="",""""],[""-1.84466396253"",""="",""""],[""-1.85698519975"",""="",""""],[""-1.86327943284"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e4c306fadaa9a46bc7a62e8c	true	10	PV13:133298b7b0f9622d2200c882;PV13:2373847b4a83add28dfc99be;PV13:2ec95bac332b2dd3d1f00bea;PV13:645f6d157eb7d9941f0123db;PV13:65728e6ce4c5c68803f581e0;PV13:762bf2181b8aa75d1e0b7a24;PV13:93973ef0d808876323f4f5eb;PV13:9d542eb0b93f5f50c98b9618;PV13:b66c2e9d5af12353d3dde417;PV13:c71e1a74e937af0e6d28bef4	PEPlife2	"[[""-0.221848749616"",""="",""""],[""0.0791812460476"",""="",""""],[""0.278753600953"",""="",""""],[""0.602059991328"",""="",""""],[""0.919078092376"",""="",""""],[""0.939519252619"",""="",""""],[""0.963787827346"",""="",""""],[""0.995635194598"",""="",""""],[""1.10037054512"",""="",""""],[""1.64933485871"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e4ed8a8c3c2ca6f57f9df09a	true	4	PV13:5df637f76e77c392cf27259a;PV13:97cc62a07a12e140e2342f40;PV13:9fe2c6ec8fb918542b5dccef;PV13:f900ce1bbe661ae4f0a2feaa	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""0.361727836018"",""="",""""],[""0.447158031342"",""="",""""],[""0.698970004336"",""="",""""],[""1.14612803568"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e500b84f1b056100f9274dc6	true	3	PV13:0b224b66d1da63acbfe2ed6d;PV13:a47b83300f78dfe8fbde0509;PV13:dbca0abb33acce8f5eaea89f	PEPlife2	"[[""-0.875061263392"",""="",""""],[""0"",""="",""""],[""1"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e57dedc5ae9f11b87b020d53	true	2	PV13:584bbdc02692adbef8c89115;PV13:e2bdc94527facfd419b819a2	PEPlife2	"[[""-0.0951042121448"",""="",""""],[""0.543240027928"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e598ce7e17dfa9da240cdb43	true	2	PV13:007e20d395b303b53f4b78f6;PV13:20579381af0e21f63d3928f1	PEPlife2	"[[""-0.221848749616"",""="",""""],[""0.531478917042"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e5c788beadb49b9fe016649a	true	3	PV13:2cbbb7df7844c121bf6627d1;PV13:70674cb98c9f2b3c101d47c2;PV13:c53b94e61c5b4daef835f21a	CycPeptMPDB	"[[""-5.55"",""="",""""],[""-6.11"",""="",""""],[""-6.22"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e5d7fd7d081282c7ac3299c6	true	2	PV13:2067ba47cdc0fee5c34e17cb;PV13:708e9c44978d66700eca3e14	PEPlife2	"[[""-0.301029995664"",""="",""""],[""-0.778151250384"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e613ad16c3432c1e25d23c67	true	2	PV13:95d37d4d89959f18b2f9d743;PV13:a1d2c4d3e9b674669648d88d	PEPlife2	"[[""0.43933269383"",""="",""""],[""1.76591679397"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e625087e8de75516ff311963	true	7	PV13:0906fcfa418d333a55c15eb8;PV13:0d77c223e9aa6dff474c6736;PV13:1d0b40a7cfd9a3b60c93cd91;PV13:21aff5496ef3b2c5053d3e84;PV13:33287daec03d12210ef6e88a;PV13:86e36b897251dc599186d279;PV13:a9dbb6c0fd0cfc1574c98807	PEPlife2	"[[""-0.10790539731"",""="",""""],[""-0.13667713988"",""="",""""],[""-0.154901959986"",""="",""""],[""-0.259637310506"",""="",""""],[""-0.346787486225"",""="",""""],[""-0.443697499233"",""="",""""],[""-0.585026652029"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e64b9256901c9234a12dbb97	true	4	PV13:1c8bc6fbb74e3eeb4ab0d564;PV13:c690f4a86cfe0e88b12829b4;PV13:dc5e88631d6f6a79ff13a5ed;PV13:de8982a5e89fb0807bf468c6	PEPlife2	"[[""-0.616783248149"",""="",""""],[""-1.38021124171"",""="",""""],[""-1.43572856956"",""="",""""],[""-1.77815125038"",""<"",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e68af2b6c653882d4dae298b	true	2	PV13:4d2ead137abb3387a478c034;PV13:d8d653502ebf0816d5f9d628	PEPlife2	"[[""-0.0457574905607"",""="",""""],[""-0.0621479067488"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e68cf0d897e28e73bb27b332	true	2	PV13:13a01f6faded16b19d485b2b;PV13:9e3cda088d8611c17a9c4a5c	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-6.215"",""="",""""],[""-6.585"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e69f41bb1d8eeca5ed9a4605	true	2	PV13:06b9f19d83fd6e2a542e4c00;PV13:11d19b68c43c06ec8a838752	PEPlife2	"[[""0.176091259056"",""="",""""],[""0.698970004336"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e773c32dc1ac2314aef644d1	true	2	PV13:b6f8df265574a91e9fed3129;PV13:f0d3cdb6646271693811b8c1	PEPlife2	"[[""-1.03778856089"",""="",""""],[""-1.93305321037"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e86d747cc1b13cd331374509	true	2	PV13:a394b89c5a80cceb3bb5d2be;PV13:e7c004934a34cebbe6a1dfe7	PEPlife2	"[[""-0.795880017344"",""="",""""],[""-1.25701316668"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e87a7716975e533cc4b6895a	true	6	PV13:634e83382498204136dd6f87;PV13:836be867dbb275ba8da5106a;PV13:85bc8db3033b2932d697aecd;PV13:a70717be9377682c6c2d1e72;PV13:c185958d7d41b3028b6fe096;PV13:de1963b7c08d68c366eb5752	PEPlife2	"[[""-0.0942041196321"",""="",""""],[""-0.337242168318"",""="",""""],[""-0.35951856303"",""="",""""],[""-0.407823242604"",""="",""""],[""-0.467245621008"",""="",""""],[""-0.605548319174"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e8abeebb274dc9f650005cf3	true	5	PV13:57842634ab278180f6c2be5a;PV13:5b5903544fd4955cccf37f19;PV13:ba9c712f016aef8e36307a89;PV13:ceec5d1d69e0960e51cc4fec;PV13:f955ead1ca9495562c04c556	NIST ThermoML	"[[""-2.49410421878"",""="",""""],[""-2.5708131551"",""="",""""],[""-2.67604699246"",""="",""""],[""-2.80729319339"",""="",""""],[""-2.92819160817"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e8abf0261b277d19d6a8987b	true	2	PV13:a4bf44a74ffdbe666b37f3d5;PV13:f6c1734620fbf057a5e1b359	CycPeptMPDB	"[[""-5.36"",""="",""""],[""-6.78"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e90dd0efc2824c56f6492ce2	true	5	PV13:31a61fedcc8ac29c4184c495;PV13:452ce6f871307836b4373dd8;PV13:50109d6770c581ae680596e6;PV13:75a96707755f7fb725c3628c;PV13:d909d153d3a51d79b6853c45	NIST ThermoML	"[[""-3.16058480732"",""="",""""],[""-3.25344363859"",""="",""""],[""-3.37335173153"",""="",""""],[""-3.47807775512"",""="",""""],[""-3.61618463402"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e90f164781d653a54114b692	true	2	PV13:380f64aab824329a3dfa7bfa;PV13:9e785c1af4cc4fefda40d36d	PEPlife2	"[[""0.121887985104"",""="",""""],[""0.801632346233"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e927c05c34168b77d6fbc6e9	true	3	PV13:316138655e698c46736c87a2;PV13:b09d35531151a836a5b102af;PV13:fc092bf610ad5685b96b4873	PEPlife2	"[[""1.62736585659"",""="",""""],[""1.78675142215"",""="",""""],[""1.78887511578"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e96ba7aff11b09bbc087c937	true	2	PV13:476e76850a34c4b5296d743f;PV13:4cf334bd8e281ae6a3505645	PEPlife2	"[[""-0.914828390263"",""="",""""],[""-1.22184874962"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:e9ee3d04bbf2adc945d83867	true	7	PV13:0ead6c1edab527fe443493cf;PV13:13a2387fa4830c76c7248014;PV13:359d67a5fa8aa0b19716ba08;PV13:7942015091029aabcfae0bce;PV13:9cd2153b32128a1391ba753a;PV13:ae2d240bb24286fb163ea1d0;PV13:e615f3c6b4cf920d72f66031	NIST ThermoML	"[[""-0.00877392430751"",""="",""""],[""-0.13667713988"",""="",""""],[""-0.337242168318"",""="",""""],[""-0.443697499233"",""="",""""],[""0.240549248283"",""="",""""],[""0.502427119984"",""="",""""],[""0.720159303406"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ea2e170062c03b3facf94415	true	2	PV13:70ffc237a6158542fd6a1f3b;PV13:9980d303072fc6e6b074e11e	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-6.538"",""="",""""],[""-6.62"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ea470fb9a62c62da7ec039cf	true	2	PV13:92b17b2272f5a48a60598f52;PV13:bab17206e416ff74d044c4d4	PEPlife2	"[[""0.799340549454"",""="",""""],[""0.903089986992"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ea7ebadb204c126413d2d773	true	5	PV13:33263759b1ef0b6ed0e10b5c;PV13:40db997f1411def160c737cf;PV13:694807870fc05343b1467661;PV13:8e67b6ac528b898c7f55a5b7;PV13:aa851b315e51541c55790158	PEPlife2	"[[""-0.0457574905607"",""="",""""],[""-0.0791812460476"",""="",""""],[""0.278753600953"",""="",""""],[""1.87225341948"",""="",""""],[""2.10037054512"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ea95168ceca09f6a51640be6	true	2	PV13:a933de916f301ac35f478445;PV13:ebf82cf7132be53593a2a24e	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-4.68"",""="",""""],[""-5.469"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ea9f288a3a20a412ca3dfd9a	true	2	PV13:a72014cc0ed5583f01b392b6;PV13:cfaf6b408a154ff0aaa2c860	CycPeptMPDB	"[[""-5.85"",""="",""""],[""-5.89"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:eb9db8ab0f468d0ae228920c	true	2	PV13:7b51d9bbe237c9438fa7363b;PV13:ae1647a04fe0be3e3f88f624	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-4.538"",""="",""""],[""-5.824"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ebbb578fad5f8caa1b6a7851	true	2	PV13:34175e2f50b23de23eaf7bcd;PV13:98880886f2be1b9e736a9aab	PEPlife2	"[[""0.518513939878"",""="",""""],[""0.851258348719"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ebee9030e4fb05a1d6d2577b	true	3	PV13:4b02eccb939512001dfc3e1c;PV13:dc9ac4b034a12677bebefd6a;PV13:f5e85bb58c8cf09d1b87a690	PEPlife2	"[[""0.683947130752"",""="",""""],[""0.744292983123"",""="",""""],[""0.794488046659"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ec19eaaf18e53cbb46abfeee	true	3	PV13:218aea213b3b673853bd945c;PV13:64da86166767ffa2a3c4c8f8;PV13:786e522751decfcdd87c8b88	PEPlife2	"[[""-0.0879551703551"",""="",""""],[""-0.301029995664"",""="",""""],[""0.653212513775"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ec6b4c2adfc673c889ec2949	true	9	PV13:0c3089e435b6a20b723e22fe;PV13:14ca76640cf187649a285022;PV13:2b54a9dea32a198814e20e26;PV13:89c2d9817f2358cdb4bdb0b8;PV13:934dd7029f134bb6d1d0503f;PV13:a41afc001c086f26b5a2eafa;PV13:accc890e309c1c14b490169b;PV13:d135a9e60f884577bb8914e4;PV13:edd7e808a56e7fa089962554	PEPlife2	"[[""-0.0705810742857"",""="",""""],[""0.0731070983354"",""="",""""],[""0.0851716097368"",""="",""""],[""0.0910804693473"",""="",""""],[""0.124938736608"",""="",""""],[""0.217483944214"",""="",""""],[""0.221848749616"",""="",""""],[""0.308208580291"",""="",""""],[""0.531478917042"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ec70eecd728b1d9272acbe96	true	3	PV13:472f304f5f3b8789ae0bf81c;PV13:6cc404039acd50d8df919ff9;PV13:dac00f4fa270d8da952cf2b5	NIST ThermoML	"[[""-1.88605664769"",""="",""""],[""-1.93554201077"",""="",""""],[""-2.03621217265"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ecb77d205be46c8c380a7525	true	4	PV13:0851210fceef869683b51f4e;PV13:14beaa101a2dae8001d2e8fd;PV13:16205c22ddc402e9965b533b;PV13:1d615652f9a1ea77ceaf1c5d	PEPlife2	"[[""-0.301029995664"",""<"",""""],[""0"",""~"",""""],[""0.176091259056"",""~"",""""],[""1.38021124171"",""~"",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ed9aeb29fa90057f41960a23	true	2	PV13:3b31a11f1207ddbcd8357e8a;PV13:708c6be4548d185707f4e9b8	PEPlife2	"[[""-0.542622803476"",""="",""""],[""-0.748767472698"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:edd9747502002a1932bd24fe	true	2	PV13:775843704c2d70fc56799d67;PV13:fe84d7caa7cfd9ac629332c9	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-6.854"",""="",""""],[""-6.959"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:eea289d6063a255bf1a4a8c3	true	2	PV13:33075cdaedf03ac635215572;PV13:ffa7ebb75d398e63d846dc79	PEPlife2	"[[""-0.823908740944"",""="",""""],[""1.47712125472"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:eedb8b0f5b793e13ff904861	true	5	PV13:0a35cd7aad2a156a7a51db02;PV13:142606b7cac39f7e64d87ea7;PV13:1bf58b766687d6d5a2ee1043;PV13:99bb6fa4631147497a9ac6d4;PV13:d478232842865fe8dcd23f8c	NIST ThermoML	"[[""-1.79048498546"",""="",""""],[""-1.80134291305"",""="",""""],[""-1.80966830183"",""="",""""],[""-1.83268266525"",""="",""""],[""-1.85387196432"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:ef6d8bee1e59e83ee23627ab	true	2	PV13:70c339df59e942c4837a0977;PV13:a80ed95e8c80c34350147bf6	CycPeptMPDB	"[[""-5.92"",""="",""""],[""-5.96"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f01632f2070c8c97ff3c230d	true	2	PV13:00e016cdd7c77611d1a54db6;PV13:64d4d476a0962cc19127df43	PEPlife2	"[[""-0.124938736608"",""~"",""""],[""0.301029995664"",""~"",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f133078bb2e2a3379e0fe0e0	true	2	PV13:20ec53abd61804186ebca357;PV13:4f111b07b279e4ceafc4cdf7	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-5.593"",""="",""""],[""-5.947"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f1e2ecc649131c939eee4fc6	true	2	PV13:99b94569128ff5448b0a7f3c;PV13:d8c600846c09b53f77621406	PEPlife2	"[[""-0.71745341003"",""="",""""],[""-0.750801642609"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f20e408370158bbe4dc984d4	true	3	PV13:3676c73b90602e45034ae96d;PV13:86c9ecc62259da2d595c6c39;PV13:b9c31d000ddb91fac7302e6e	PEPlife2	"[[""1.94596070358"",""="",""""],[""2.357934847"",""="",""""],[""2.40483371662"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f246b346a603ba53996fdaf6	true	2	PV13:0a470e06c1c50d5e4a087633;PV13:96ab5bf2cd264eebf6a84456	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-6.222"",""="",""""],[""-6.745"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f264b6afe520015b64e983a5	false	2	PV13:1eeea800c3b5772bdf70fd86;PV13:e6f98e939f8188d2ebaf03cb	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-5.076"",""="",""""],[""-6.721"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f2d035ff0d5277238356edaa	true	2	PV13:979f18cc407548a6a0faf36e;PV13:a319a82607a0e526057380e3	PEPlife2	"[[""-0.775553269664"",""="",""""],[""-1.12205304837"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f3b7aba223c1a04b39215c5f	true	2	PV13:912714fd680f48d053ed9b3c;PV13:e5c4e2e6e5ee2c9385e351f3	PEPlife2	"[[""1.93530569029"",""="",""""],[""2.12684544065"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f3d3657b8d6b064af9add36f	true	3	PV13:5653a0839e104cb1436ba291;PV13:7db5a503bc45d89bf99e5c8c;PV13:f86a0e770b4cb7937cfc7038	NIST ThermoML	"[[""-1.91009488856"",""="",""""],[""-2.0043648054"",""="",""""],[""-2.15490195999"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f3e33c0095d0c9722e4860af	true	2	PV13:8dfd3222d06e70abf1900fc1;PV13:a398e429b13713b8f2e84cbb	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-6.553"",""="",""""],[""-7.155"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f46ab2f2e451c93cb3ed7446	true	5	PV13:24bb482e3405725875e647f8;PV13:752cc55214cba9b3a39bb83d;PV13:801e62fce7e8fd336b703549;PV13:844c831deccdf04a099f0e51;PV13:d018bdc3dd04c83d73095551	PEPlife2	"[[""0.0851716097368"",""="",""""],[""0.113943352307"",""="",""""],[""0.845098040014"",""="",""""],[""0.94448267215"",""="",""""],[""0.9731278536"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f4d0384ea76d0d397d27b64f	true	9	PV13:05fd9e5ead42ce5c67be1e24;PV13:1d22637bf653293864633606;PV13:23500c4afe3a8c2b0d5ab2c2;PV13:348bc78511b54542bc56e1fd;PV13:58bb22f57bb27142c13a9c35;PV13:a3762eb80190a10b3863cca4;PV13:adfda10f4ca30bbe6908a44f;PV13:e1274c8376c1dcb0f11e1282;PV13:f067f4c34ea5652ebf2ab415	PEPlife2	"[[""-0.187086643357"",""="",""""],[""-0.301029995664"",""="",""""],[""-0.397940008672"",""="",""""],[""-0.466397389328"",""="",""""],[""-0.47712125472"",""="",""""],[""-0.499397649431"",""="",""""],[""-0.547702329005"",""="",""""],[""-0.677780705266"",""="",""""],[""0.361727836018"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f5116135cc883aade4122283	true	2	PV13:4862db4e3caa791fa732ea40;PV13:e61aaf9a2ff49af2ec08e8d4	PEPlife2	"[[""0.42160392687"",""="",""""],[""1.91291255118"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f600bb2f16302e0381e283dc	true	2	PV13:7457ee4d08b79d6f0f2c5f19;PV13:a190d86d1d600a63823fce37	PEPlife2	"[[""0"",""="",""""],[""0.176091259056"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f609d754f86887dd840563f1	true	3	PV13:60cbc340bd3911f876bbcff8;PV13:b461517dac12774700244a55;PV13:ee3283fe4d3796e4e541e555	PEPlife2	"[[""1.79657433321"",""="",""""],[""1.98766626493"",""="",""""],[""2.08062648692"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f6ab03c3211789d145f6d4e8	true	2	PV13:b6febd741b8f3448e5dad5bf;PV13:f92bbcde13fc88c55edab471	CycPeptMPDB	"[[""-4.88"",""="",""""],[""-4.97"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f6b39dff02446df9e7eb5aa9	true	2	PV13:2c2ba8995a121c3b6720b3c6;PV13:61dbe24af4e6f036389898fa	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-5.378"",""="",""""],[""-6.252"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f6f70d5e0cf45cfdb206eef9	true	2	PV13:36b768385a6ab5d85305aeda;PV13:bdeecaa70c348ee99f6cba40	swemacrocycledb_figshare_v1_ar_gt_0_3	"[[""-5.524"",""="",""""],[""-6.201"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f73570135e50a63b0fe0e178	true	6	PV13:250a49c717f46499ba968a01;PV13:35567ad14235d7100c9602e5;PV13:6ad5d34f038232fb8150eaa1;PV13:7a0e9316d8969e2b66365b22;PV13:c6de50cd96f2651f1c831e01;PV13:f20d79ca6932a336694bf507	PEPlife2	"[[""-0.301029995664"",""="",""""],[""0.243038048686"",""="",""""],[""0.54406804435"",""="",""""],[""0.740362689494"",""="",""""],[""1.06069784035"",""="",""""],[""1.2552725051"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f770403ee1ea400cdd757ea9	true	2	PV14:00e799e7bdedcc1e2cf645f2;PV14:700cb3bfe0edc70cfab25685	primary_pk_literature_v14	"[[""0.204"",""="",""""],[""0.208"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f7d0eb3274f49214f06020f4	true	2	PV13:59ff4074e44d64aa78fccc2c;PV13:dd120dfa82915f33697fe318	PEPlife2	"[[""0.0737183503461"",""="",""""],[""0.606453024954"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f82e683ea3d33073b1d3e53a	true	2	PV13:46791a870b5b11ec3961fbb4;PV13:5af538c549eb77bfca459cde	CycPeptMPDB	"[[""-5.895295211"",""="",""""],[""-5.962810496"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f853c7e521e083deb4d949db	true	8	PV13:0de39e35fe1ab2da31a01728;PV13:23345f9aecacd180eef44258;PV13:443bcd9cd5b81fd42074dab2;PV13:4edf1e28cdced2ece2e146cc;PV13:6a4ff5be1d135417cfe2eb76;PV13:8d4bc78a72e028eec6b71e21;PV13:c1c5cfd434eacea8bd79ecc6;PV13:f89f8a1d4e8c18d62736a66d	PEPlife2	"[[""0.0791812460476"",""="",""""],[""0.230448921378"",""="",""""],[""0.50514997832"",""="",""""],[""0.54406804435"",""="",""""],[""0.838849090737"",""="",""""],[""1"",""="",""""],[""1.2552725051"",""="",""""],[""1.98227123304"","">"",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f8ba245056b7b56d1ec2d6d2	true	2	PV13:26763a1bab509653185ec2d1;PV13:b208d9005e0dcc340a90605e	PEPlife2	"[[""2.36361197989"",""="",""""],[""2.40654018043"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f8c9c83124156891566d06e7	true	2	PV14:23dbdbd4039bd87087910841;PV14:e8b653ad7c78d49efcdbf307	primary_pk_literature_v14	"[[""0.323"",""="",""""],[""0.366"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f8fd8746db8789a6563cd33a	true	2	PV13:84d54c087f142be6042e0e79;PV13:b015a60d719503a0f34c1301	PEPlife2	"[[""1.84509804001"",""="",""""],[""2.17609125906"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f92e13d3300149294cb3bf12	true	2	PV13:596d6e75c58de5cd7f6a1562;PV13:e1f74c541095850410db69ea	CycPeptMPDB	"[[""-5.04"",""="",""""],[""-5.05"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f94125d75fc709c278dcf7d5	true	5	PV13:03fce6f332fc13db037038c3;PV13:7b2266ebaabf8b66ff234fdd;PV13:8d9c8483b22b7a7f2f64c027;PV13:96df7831904653d13dda79b8;PV13:a9d7bcb85e6d1565ca22e2d4	PEPlife2	"[[""-0.2831622767"",""="",""""],[""-0.314258261398"",""="",""""],[""-0.40671393298"",""="",""""],[""-0.486782399932"",""="",""""],[""-0.61618463402"",""="",""""]]"	replicate_variability_or_condition_conflict_review
MLMEASURE1:f94f46524c6358ec9ab15e65	true	2	PV13:63d9439f66b59b169fbf1dda;PV13:69a4787923a232f8739f324e	PMC12990038 primary article tables	"[[""0.272"",""="",""""],[""0.349"",""="",""""]]"	replicate_variability_or_condition_conflict_review
